deal_no,deal_dt,settle_dt,mature_dt,name,ext_name,code,name,name,country,isin,buy_sell, face_value ,bond_price,capitalpph,incomepph,settlepph,coupon
4016657,3/11/2021,3/16/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 5,000,000.00 ",100.548,100.548,0,100.548,0.2
4050081,3/30/2021,4/1/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,BUY  ," 5,000,000.00 ",99.155,99.155,0.008767123,99.16376712,0.2
4033591,3/22/2021,3/24/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 5,000,000.00 ",99.533,99.533,0.004383562,99.53738356,0.2
4033195,3/22/2021,3/24/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 5,000,000.00 ",99.791,99.791,0.004383562,99.79538356,0.2
4052281,3/31/2021,4/6/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 5,000,000.00 ",99.25,99.25,0.011506849,99.26150685,0.2
4012241,3/9/2021,3/16/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,BUY  ," 12,000,000.00 ",99.582,99.582,0,99.582,0.2
4016334,3/11/2021,3/16/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,BUY  ," 10,000,000.00 ",100.22723,100.22723,0,100.22723,0.2
4016335,3/11/2021,3/16/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 7,000,000.00 ",100.362,100.362,0,100.362,0.2
4018774,3/12/2021,3/16/2021,6/4/2036,EU000A3KM903,EU 0.20% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KM903    ,SELL ," 5,000,000.00 ",99.844,99.844,0,99.844,0.2
4049899,3/30/2021,4/1/2021,5/2/2046,EU000A3KNYG5,EU 0.45% 21-2046,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KNYG5    ,SELL ," 1,500,000.00 ",98.616,98.616,0.002465753,98.61846575,0.45
4038391,3/23/2021,3/30/2021,5/2/2046,EU000A3KNYG5,EU 0.45% 21-2046,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KNYG5    ,BUY  ," 1,500,000.00 ",99.386,99.386,0,99.386,0.45
4089075,4/22/2021,4/27/2021,4/22/2036,EU000A3KP2Z3,EU 0.25% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KP2Z3    ,SELL ," 9,000,000.00 ",99.706,99.706,0,99.706,0.25
4084345,4/20/2021,4/27/2021,4/22/2036,EU000A3KP2Z3,EU 0.25% 21-2036,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KP2Z3    ,BUY  ," 9,000,000.00 ",99.239,99.239,0,99.239,0.25
4277281,8/10/2021,8/12/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 5,000,000.00 ",102.548,102.548,0,102.548,0
4221328,7/9/2021,7/13/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,BUY  ," 15,000,000.00 ",100.57,100.57,0,100.57,0
4188072,6/21/2021,6/23/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 3,300,000.00 ",99.584,99.584,0,99.584,0
4179330,6/15/2021,6/22/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,BUY  ," 10,800,000.00 ",99.141,99.141,0,99.141,0
4192370,6/23/2021,6/25/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 7,500,000.00 ",99.544,99.544,0,99.544,0
4246968,7/23/2021,7/27/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 5,000,000.00 ",101.587,101.587,0,101.587,0
4227109,7/13/2021,7/15/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 10,000,000.00 ",100.7,100.7,0,100.7,0
4229729,7/14/2021,7/16/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 5,000,000.00 ",100.67,100.67,0,100.67,0
4229730,7/14/2021,7/16/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,BUY  ," 15,000,000.00 ",100.599,100.599,0,100.599,0
4231630,7/15/2021,7/19/2021,7/4/2031,EU000A3KSXE1,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KSXE1    ,SELL ," 5,000,000.00 ",100.877,100.877,0,100.877,0
4236613,7/13/2021,7/20/2021,4/22/2031,EU000A3KT6A3,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KT6A3    ,BUY  ," 6,250,000.00 ",100.42,100.42,0,100.42,0
4236629,7/14/2021,7/20/2021,4/22/2031,EU000A3KT6A3,EU 0.00% 21-2031,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KT6A3    ,SELL ," 6,250,000.00 ",100.697,100.697,0,100.697,0
4204500,6/29/2021,7/6/2021,7/6/2026,EU000A3KTGV8,EU 0.00% 21-2026,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KTGV8    ,BUY  ," 7,500,000.00 ",101.692,101.692,0,101.692,0
4204768,6/30/2021,7/6/2021,7/6/2026,EU000A3KTGV8,EU 0.00% 21-2026,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KTGV8    ,SELL ," 7,500,000.00 ",101.856,101.856,0,101.856,0
4204627,6/30/2021,7/6/2021,7/6/2051,EU000A3KTGW6,EU 0.70% 21-2051,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KTGW6    ,SELL ," 1,200,000.00 ",100.267,100.267,0,100.267,0.7
4204503,6/29/2021,7/6/2021,7/6/2051,EU000A3KTGW6,EU 0.70% 21-2051,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KTGW6    ,BUY  ," 1,200,000.00 ",99.141,99.141,0,99.141,0.7
4359235,9/24/2021,9/28/2021,10/4/2028,EU000A3KWCF4,EU 0.00% 21-2028,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KWCF4    ,SELL ," 6,000,000.00 ",101.654,101.654,0,101.654,0
4339137,9/14/2021,9/21/2021,10/4/2028,EU000A3KWCF4,EU 0.00% 21-2028,RENT1     ,Trade Strategies         ,EUROPEAN UNION                     ,BE        ,EU000A3KWCF4    ,BUY  ," 6,000,000.00 ",101.992,101.992,0,101.992,0
2922869,2/13/2019,2/15/2019,5/25/2030,FR0011883966,FRANCE 2.50% 14-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0011883966    ,SELL ," 10,000,000.00 ",119.475,119.475,1.821917808,121.2969178,2.5
2916702,2/7/2019,2/11/2019,5/25/2030,FR0011883966,FRANCE 2.50% 14-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0011883966    ,BUY  ," 20,000,000.00 ",119.5,119.5,1.794520548,121.2945205,2.5
2918368,2/8/2019,2/11/2019,5/25/2030,FR0011883966,FRANCE 2.50% 14-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0011883966    ,BUY  ," 5,000,000.00 ",119.5,119.5,1.794520548,121.2945205,2.5
2918090,2/8/2019,2/12/2019,5/25/2030,FR0011883966,FRANCE 2.50% 14-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0011883966    ,SELL ," 10,000,000.00 ",119.723,119.723,1.801369863,121.5243699,2.5
2921329,2/12/2019,2/14/2019,5/25/2030,FR0011883966,FRANCE 2.50% 14-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0011883966    ,SELL ," 5,000,000.00 ",119.581,119.581,1.815068493,121.3960685,2.5
3627966,7/23/2020,7/27/2020,6/25/2039,FR0013234333             ,FRANCE 1.75% 17-2039,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013234333    ,SELL ," 7,500,000.00 ",129.302,129.302,0.153424658,129.4554247,1.75
3530653,5/26/2020,5/28/2020,6/25/2039,FR0013234333             ,FRANCE 1.75% 17-2039,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013234333    ,BUY  ," 7,500,000.00 ",123.328,123.328,1.616120219,124.9441202,1.75
3447442,4/2/2020,4/6/2020,11/25/2028,FR0013341682             ,FRANCE 0.75% 18-2028,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013341682    ,BUY  ," 10,000,000.00 ",106.8,106.8,0.272540984,107.072541,0.75
3484209,4/27/2020,4/29/2020,11/25/2028,FR0013341682             ,FRANCE 0.75% 18-2028,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013341682    ,SELL ," 5,000,000.00 ",107.058,107.058,0.319672131,107.3776721,0.75
3488255,4/29/2020,5/4/2020,11/25/2028,FR0013341682             ,FRANCE 0.75% 18-2028,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013341682    ,SELL ," 5,000,000.00 ",107.29,107.29,0.329918033,107.619918,0.75
2885559,1/11/2019,1/14/2019,11/25/2028,FR0013341682             ,FRANCE 0.75% 18-2028,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013341682    ,BUY  ," 5,000,000.00 ",100.67,100.67,0.102739726,100.7727397,0.75
2893580,1/18/2019,1/22/2019,11/25/2028,FR0013341682             ,FRANCE 0.75% 18-2028,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013341682    ,SELL ," 5,000,000.00 ",100.846,100.846,0.119178082,100.9651781,0.75
3916936,1/13/2021,1/15/2021,5/25/2050,FR0013404969,FRANCE 1.50% 19-2050,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013404969    ,BUY  ," 14,250,000.00 ",131.67502,131.67502,0.965753425,132.6407734,1.5
4115780,5/7/2021,5/11/2021,5/25/2050,FR0013404969,FRANCE 1.50% 19-2050,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013404969    ,SELL ," 5,000,000.00 ",115.563,115.563,1.442465753,117.0054658,1.5
4115782,5/7/2021,5/11/2021,5/25/2050,FR0013404969,FRANCE 1.50% 19-2050,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013404969    ,SELL ," 4,250,000.00 ",115.603,115.603,1.442465753,117.0454658,1.5
4115815,5/7/2021,5/11/2021,5/25/2050,FR0013404969,FRANCE 1.50% 19-2050,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013404969    ,SELL ," 2,500,000.00 ",115.569,115.569,1.442465753,117.0114658,1.5
4115778,5/7/2021,5/11/2021,5/25/2050,FR0013404969,FRANCE 1.50% 19-2050,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013404969    ,SELL ," 2,500,000.00 ",115.566,115.566,1.442465753,117.0084658,1.5
2950307,3/8/2019,3/11/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 5,000,000.00 ",99.32,99.32,0.397260274,99.71726027,0.5
2950500,3/8/2019,3/12/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 15,000,000.00 ",100.34,100.34,0.398630137,100.7386301,0.5
2948819,3/7/2019,3/11/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 25,000,000.00 ",99.32,99.32,0.397260274,99.71726027,0.5
2974407,4/1/2019,4/3/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 5,000,000.00 ",101.4,101.4,0.428767123,101.8287671,0.5
2979080,4/4/2019,4/8/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 15,000,000.00 ",101.1,101.1,0.435616438,101.5356164,0.5
2974248,4/1/2019,4/3/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 20,000,000.00 ",101.332,101.332,0.428767123,101.7607671,0.5
3132549,8/15/2019,8/19/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 15,000,000.00 ",108.689,108.689,0.117486339,108.8064863,0.5
2982662,4/8/2019,4/10/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 3,750,000.00 ",101.397,101.397,0.438356164,101.8353562,0.5
3250866,11/13/2019,11/15/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 10,000,000.00 ",105.152,105.152,0.237704918,105.3897049,0.5
3252129,11/14/2019,11/15/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 10,000,000.00 ",105.198332,105.198332,0.237704918,105.4360369,0.5
3237845,11/4/2019,11/6/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 15,000,000.00 ",105.735,105.735,0.225409836,105.9604098,0.5
3436740,3/27/2020,3/31/2020,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 10,000,000.00 ",105.684,105.684,0.424863388,106.1088634,0.5
3436743,3/27/2020,3/31/2020,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 10,000,000.00 ",105.291,105.291,0.424863388,105.7158634,0.5
2950306,3/8/2019,3/12/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 10,000,000.00 ",100.269,100.269,0.398630137,100.6676301,0.5
3456951,4/8/2020,4/14/2020,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 10,000,000.00 ",103.375,103.375,0.443989071,103.8189891,0.5
3456976,4/8/2020,4/14/2020,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 10,000,000.00 ",103.287,103.287,0.443989071,103.7309891,0.5
3248957,11/12/2019,11/13/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 15,000,000.00 ",104.628,104.628,0.234972678,104.8629727,0.5
2948915,3/7/2019,3/11/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 5,000,000.00 ",99.612,99.612,0.397260274,100.0092603,0.5
2980886,4/5/2019,4/8/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 3,750,000.00 ",101.1,101.1,0.435616438,101.5356164,0.5
2974076,4/1/2019,4/3/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 15,000,000.00 ",101.431,101.431,0.428767123,101.8597671,0.5
2983813,4/9/2019,4/11/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 15,000,000.00 ",101.538,101.538,0.439726027,101.977726,0.5
3048731,6/6/2019,6/10/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,BUY  ," 15,000,000.00 ",103.649,103.649,0.021857923,103.6708579,0.5
3048758,6/6/2019,6/10/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 15,000,000.00 ",103.772,103.772,0.021857923,103.7938579,0.5
3139173,8/21/2019,8/23/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 10,000,000.00 ",108.825,108.825,0.12295082,108.9479508,0.5
3135755,8/19/2019,8/21/2019,5/25/2029,FR0013407236,FRANCE 0.50% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013407236    ,SELL ," 5,000,000.00 ",108.494,108.494,0.120218579,108.6142186,0.5
3132413,8/15/2019,8/19/2019,3/25/2025,FR0013415627,FRANCE 0.00% 19-2025,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013415627    ,SELL ," 10,000,000.00 ",103.74,103.74,0,103.74,0
3134114,8/16/2019,8/20/2019,3/25/2025,FR0013415627,FRANCE 0.00% 19-2025,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013415627    ,BUY  ," 5,000,000.00 ",103.965,103.965,0,103.965,0
3104291,7/24/2019,7/26/2019,3/25/2025,FR0013415627,FRANCE 0.00% 19-2025,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013415627    ,BUY  ," 20,000,000.00 ",102.861,102.861,0,102.861,0
3217487,10/18/2019,10/22/2019,3/25/2025,FR0013415627,FRANCE 0.00% 19-2025,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013415627    ,BUY  ," 5,000,000.00 ",102.36,102.36,0,102.36,0
3274456,12/2/2019,12/4/2019,3/25/2025,FR0013415627,FRANCE 0.00% 19-2025,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013415627    ,SELL ," 20,000,000.00 ",101.918,101.918,0,101.918,0
3259320,11/20/2019,11/22/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 10,000,000.00 ",100.69,100.69,0,100.69,0
3266623,11/26/2019,11/28/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 5,000,000.00 ",100.558,100.558,0,100.558,0
3253748,11/15/2019,11/19/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 15,000,000.00 ",100.125,100.125,0,100.125,0
3400883,3/5/2020,3/9/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 10,000,000.00 ",103.16,103.16,0,103.16,0
3402565,3/6/2020,3/10/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 10,000,000.00 ",103.489,103.489,0,103.489,0
3259313,11/20/2019,11/22/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 10,000,000.00 ",100.681,100.681,0,100.681,0
3508163,5/12/2020,5/14/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 5,000,000.00 ",100.049,100.049,0,100.049,0
3501019,5/7/2020,5/11/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 20,000,000.00 ",99.75,99.75,0,99.75,0
3505704,5/11/2020,5/13/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 10,000,000.00 ",100.238,100.238,0,100.238,0
3476417,4/22/2020,4/23/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 5,000,000.00 ",99.054,99.054,0,99.054,0
3259208,11/20/2019,11/22/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 10,000,000.00 ",100.499,100.499,0,100.499,0
3250544,11/13/2019,11/15/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 15,000,000.00 ",99.669,99.669,0,99.669,0
3250885,11/13/2019,11/15/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 5,000,000.00 ",99.881,99.881,0,99.881,0
3252130,11/14/2019,11/15/2019,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 10,000,000.00 ",100,100,0,100,0
3402901,3/6/2020,3/9/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 6,250,000.00 ",103.16,103.16,0,103.16,0
3404850,3/9/2020,3/11/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 6,250,000.00 ",103.994,103.994,0,103.994,0
3476118,4/22/2020,4/23/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 10,000,000.00 ",99.182,99.182,0,99.182,0
3473848,4/21/2020,4/23/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 15,000,000.00 ",99.499,99.499,0,99.499,0
3505761,5/11/2020,5/11/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,BUY  ," 5,000,000.00 ",99.75,99.75,0,99.75,0
3508159,5/12/2020,5/14/2020,11/25/2029,FR0013451507,FRANCE 0.00% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013451507    ,SELL ," 20,000,000.00 ",100.084,100.084,0,100.084,0
3240370,11/5/2019,11/13/2019,11/13/2029,FR0013459757,CAFFIL 0.10% 19-2029,RENT1     ,Trade Strategies         ,CAISSE FRANC.DE FIN.LOC.           ,FR        ,FR0013459757    ,BUY  ," 4,800,000.00 ",99.881,99.881,0,99.881,0.1
3240377,11/5/2019,11/13/2019,11/13/2029,FR0013459757,CAFFIL 0.10% 19-2029,RENT1     ,Trade Strategies         ,CAISSE FRANC.DE FIN.LOC.           ,FR        ,FR0013459757    ,SELL ," 4,800,000.00 ",99.888,99.888,0,99.888,0.1
3906587,1/7/2021,1/11/2021,5/25/2052,FR0013480613,FRANCE 0.75% 20-2052,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013480613    ,BUY  ," 15,000,000.00 ",110.94,110.94,0.474657534,111.4146575,0.75
3916761,1/13/2021,1/15/2021,5/25/2052,FR0013480613,FRANCE 0.75% 20-2052,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013480613    ,SELL ," 15,000,000.00 ",109.973,109.973,0.482876712,110.4558767,0.75
3520900,5/19/2020,5/27/2020,5/27/2030,FR0013514502,BPCE SFH CB 0.01% 20-2030,RENT1     ,Trade Strategies         ,BPCE SFH                           ,FR        ,FR0013514502    ,BUY  ," 3,000,000.00 ",99.571,99.571,0,99.571,0.01
3530595,5/26/2020,5/28/2020,5/27/2030,FR0013514502,BPCE SFH CB 0.01% 20-2030,RENT1     ,Trade Strategies         ,BPCE SFH                           ,FR        ,FR0013514502    ,SELL ," 3,000,000.00 ",100.125,100.125,2.73973E-05,100.1250274,0.01
3547231,6/4/2020,6/8/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 5,000,000.00 ",99.749,99.749,0,99.749,0
