#NAME?,,,DECPIZ1Y=ICAP,DECPIZ2Y=ICAP,DECPIZ3Y=ICAP,DECPIZ4Y=ICAP,DECPIZ5Y=ICAP,DECPIZ6Y=ICAP,DECPIZ7Y=ICAP,DECPIZ8Y=ICAP,DECPIZ9Y=ICAP,DECPIZ10Y=ICAP,DECPIZ12Y=ICAP,DECPIZ15Y=ICAP,DECPIZ20Y=ICAP,DECPIZ25Y=ICAP,DECPIZ30Y=ICAP,,,,,,,,,,,,,,
,,Timestamp,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,Mid Price Close,,,,,,,,,,,,,,
,,5/6/2019,0.9175,1.09875,1.2,1.25125,1.3,1.3525,1.405,1.45125,1.48625,1.51875,1.5875,1.67625,1.75375,1.8125,1.8125,,,,,,,,,,,,,,
,,5/3/2019,0.9325,1.11,1.2125,1.26375,1.3125,1.365,1.4175,1.46375,1.4975,1.53,1.59875,1.6875,1.765,1.82375,1.82375,,,,,,,,,,,,,,
,,5/2/2019,0.91875,1.09875,1.20125,1.25875,1.31125,1.36375,1.41625,1.46125,1.49375,1.5275,1.595,1.68625,1.76375,1.8225,1.82375,,,,,,,,,,,,,,
,,5/1/2019,0.98375,1.14,1.23375,1.29,1.34125,1.3925,1.4425,1.48625,1.51875,1.55125,1.6175,1.7075,1.79,1.8475,1.85,,,,,,,,,,,,,,
,,4/30/2019,0.90875,1.0975,1.20375,1.26625,1.32,1.37375,1.42625,1.47125,1.505,1.5375,1.60625,1.69875,1.7825,1.8425,1.84875,,,,,,,,,,,,,,
,,4/29/2019,0.87,1.065,1.17625,1.23875,1.2975,1.35125,1.4025,1.4475,1.48,1.515,1.58375,1.67875,1.76375,1.825,1.8325,,,,,,,,,,,,,,
,,4/26/2019,0.85,1.045,1.16125,1.2225,1.28,1.33375,1.385,1.43,1.4625,1.495,1.56375,1.66,1.745,1.80875,1.8175,,,,,,,,,,,,,,
,,4/25/2019,0.91375,1.09375,1.2,1.2575,1.3125,1.36375,1.415,1.45875,1.49125,1.52375,1.59125,1.6875,1.77375,1.8375,1.84625,,,,,,,,,,,,,,
,,4/24/2019,0.9025,1.08625,1.2,1.255,1.31,1.36125,1.4125,1.45625,1.48875,1.52125,1.58875,1.6875,1.77375,1.8375,1.845,,,,,,,,,,,,,,
,,4/23/2019,0.9175,1.1025,1.2175,1.27375,1.33125,1.3825,1.4325,1.475,1.5075,1.54,1.61,1.7075,1.79375,1.85625,1.86375,,,,,,,,,,,,,,
,,4/22/2019,0.8875,1.07625,1.19375,1.25125,1.31,1.36125,1.4125,1.45625,1.49,1.5225,1.59375,1.69375,1.78,1.8425,1.85125,,,,,,,,,,,,,,
,,4/18/2019,0.8875,1.07625,1.19375,1.25125,1.31,1.36125,1.4125,1.45625,1.49,1.5225,1.59375,1.69375,1.78,1.8425,1.85125,,,,,,,,,,,,,,
,,4/17/2019,0.89,1.08,1.19875,1.255,1.3125,1.365,1.41375,1.45625,1.49,1.5225,1.59375,1.6925,1.77875,1.84,1.84875,,,,,,,,,,,,,,
,,4/16/2019,0.8825,1.0725,1.19,1.24375,1.3025,1.355,1.405,1.4475,1.48125,1.51375,1.585,1.68625,1.77,1.83125,1.84,,,,,,,,,,,,,,
,,4/15/2019,0.8825,1.0725,1.19375,1.24875,1.3025,1.35375,1.40375,1.445,1.47875,1.51125,1.5825,1.68375,1.7675,1.82875,1.8375,,,,,,,,,,,,,,
,,4/12/2019,0.89625,1.0825,1.1975,1.24375,1.30125,1.35125,1.39875,1.43875,1.4725,1.5025,1.575,1.6775,1.76,1.82125,1.83,,,,,,,,,,,,,,
,,4/11/2019,0.8675,1.05,1.1725,1.22,1.28,1.33,1.3775,1.4175,1.45125,1.48125,1.55375,1.65375,1.74,1.8025,1.8125,,,,,,,,,,,,,,
,,4/10/2019,0.8725,1.04375,1.17,1.22125,1.27875,1.3275,1.375,1.415,1.44875,1.48125,1.5575,1.65875,1.74125,1.80625,1.8175,,,,,,,,,,,,,,
,,4/9/2019,0.86375,1.0475,1.16625,1.225,1.2875,1.33625,1.38625,1.425,1.45625,1.48875,1.56625,1.67,1.7575,1.81875,1.82625,,,,,,,,,,,,,,
,,4/8/2019,0.87625,1.0625,1.18125,1.24,1.305,1.3525,1.4025,1.44,1.47,1.50375,1.58125,1.685,1.7725,1.83375,1.84125,,,,,,,,,,,,,,
,,4/5/2019,0.84875,1.04,1.165,1.22625,1.29375,1.34125,1.39375,1.43,1.46125,1.49625,1.57375,1.67875,1.76875,1.83,1.8375,,,,,,,,,,,,,,
,,4/4/2019,0.85125,1.04125,1.15875,1.21875,1.28125,1.3275,1.37875,1.41625,1.45375,1.48875,1.56625,1.6725,1.76125,1.82125,1.83,,,,,,,,,,,,,,
,,4/3/2019,0.84125,1.045,1.16,1.22,1.28375,1.33,1.38125,1.41875,1.45375,1.49375,1.57125,1.67625,1.765,1.82625,1.8325,,,,,,,,,,,,,,
,,4/2/2019,0.84625,1.04875,1.16125,1.22,1.2825,1.33,1.3825,1.4225,1.45625,1.49625,1.57375,1.67875,1.76625,1.82875,1.83625,,,,,,,,,,,,,,
,,4/1/2019,0.845,1.045,1.16,1.21875,1.2825,1.33125,1.38375,1.425,1.46,1.49875,1.57625,1.68125,1.7675,1.82875,1.835,,,,,,,,,,,,,,
,,3/29/2019,0.5575,0.88,1.04375,1.12375,1.20125,1.25875,1.31875,1.36375,1.4025,1.44375,1.525,1.635,1.72625,1.79125,1.80125,,,,,,,,,,,,,,
,,3/28/2019,0.5425,0.86,1.02375,1.10375,1.17625,1.235,1.295,1.34,1.3775,1.4175,1.4975,1.60875,1.7,1.76625,1.77375,,,,,,,,,,,,,,
,,3/27/2019,0.565,0.87,1.03125,1.10875,1.18,1.2375,1.2975,1.3425,1.38125,1.42125,1.5025,1.61125,1.70625,1.7725,1.78,,,,,,,,,,,,,,
,,3/26/2019,0.60875,0.91375,1.075,1.1525,1.225,1.285,1.3475,1.3925,1.4325,1.4725,1.555,1.66125,1.7575,1.825,1.83375,,,,,,,,,,,,,,
,,3/25/2019,0.59875,0.9175,1.08,1.15875,1.23375,1.295,1.355,1.40375,1.445,1.48625,1.5675,1.67375,1.77,1.8375,1.84625,,,,,,,,,,,,,,
,,3/22/2019,0.59625,0.92125,1.0825,1.16,1.2325,1.29625,1.35625,1.40375,1.44625,1.4875,1.5675,1.6725,1.7675,1.83625,1.84625,,,,,,,,,,,,,,
,,3/21/2019,0.6575,0.9875,1.15375,1.2325,1.305,1.3675,1.4275,1.47375,1.515,1.55625,1.63625,1.74125,1.83875,1.9075,1.9175,,,,,,,,,,,,,,
,,3/20/2019,0.6625,0.99625,1.16375,1.24,1.3125,1.375,1.435,1.48125,1.5225,1.56375,1.64375,1.74875,1.84625,1.915,1.9225,,,,,,,,,,,,,,
,,3/19/2019,0.64125,0.97875,1.15375,1.235,1.30875,1.37125,1.43125,1.4775,1.5175,1.55875,1.63875,1.7425,1.83875,1.90625,1.9125,,,,,,,,,,,,,,
,,3/18/2019,0.62375,0.9725,1.15375,1.235,1.3125,1.37375,1.43375,1.47875,1.5175,1.55875,1.6375,1.74,1.8325,1.90125,1.9075,,,,,,,,,,,,,,
,,3/15/2019,0.63,0.97875,1.16125,1.24375,1.32125,1.38,1.43625,1.48125,1.52125,1.56125,1.64,1.7425,1.835,1.9025,1.90875,,,,,,,,,,,,,,
,,3/14/2019,0.665,1.0025,1.18375,1.265,1.3425,1.40125,1.45625,1.50125,1.54,1.58,1.65875,1.76,1.855,1.9225,1.92875,,,,,,,,,,,,,,
,,3/13/2019,0.67875,1.02125,1.19125,1.2725,1.34875,1.4075,1.46125,1.50625,1.54625,1.58625,1.6625,1.76625,1.86375,1.9325,1.94125,,,,,,,,,,,,,,
,,3/12/2019,0.66375,0.9975,1.17125,1.255,1.3325,1.39,1.44375,1.48625,1.525,1.565,1.64,1.7425,1.84,1.90625,1.91375,,,,,,,,,,,,,,
,,3/11/2019,0.65875,0.99,1.16,1.24125,1.31875,1.375,1.42875,1.4725,1.51125,1.555,1.63,1.7325,1.83,1.8975,1.90625,,,,,,,,,,,,,,
,,3/8/2019,0.63,0.96875,1.13875,1.22,1.2975,1.355,1.41,1.45375,1.4925,1.53625,1.61125,1.715,1.815,1.885,1.89625,,,,,,,,,,,,,,
,,3/7/2019,0.6775,1.01625,1.18625,1.26625,1.34125,1.39625,1.45,1.4925,1.53125,1.575,1.64875,1.75125,1.8525,1.9275,1.94625,,,,,,,,,,,,,,
,,3/6/2019,0.70125,1.04,1.21,1.29,1.36375,1.42,1.47625,1.52,1.56,1.60375,1.67875,1.78375,1.88625,1.96125,1.98,,,,,,,,,,,,,,
,,3/5/2019,0.71125,1.04625,1.2175,1.295,1.37,1.425,1.48125,1.525,1.565,1.60875,1.68625,1.795,1.89375,1.9675,1.98625,,,,,,,,,,,,,,
,,3/4/2019,0.70375,1.03875,1.21,1.2875,1.3625,1.41875,1.475,1.52,1.56125,1.60125,1.68,1.79,1.88875,1.96375,1.9825,,,,,,,,,,,,,,
,,3/1/2019,0.6625,0.9975,1.16875,1.24625,1.32125,1.37875,1.43375,1.48,1.52,1.55875,1.63125,1.73125,1.835,1.91,1.92875,,,,,,,,,,,,,,
,,2/28/2019,0.6725,1.0025,1.13875,1.21,1.27625,1.3325,1.38625,1.4325,1.47375,1.5125,1.57,1.65125,1.77125,1.84875,1.87,,,,,,,,,,,,,,
,,2/27/2019,0.7725,1.08625,1.21875,1.2875,1.35125,1.395,1.435,1.46875,1.5025,1.535,1.5925,1.675,1.79625,1.8775,1.9,,,,,,,,,,,,,,
,,2/26/2019,0.8,1.10875,1.23625,1.30125,1.3625,1.405,1.44375,1.47625,1.51,1.54125,1.59875,1.68125,1.8025,1.8825,1.905,,,,,,,,,,,,,,
,,2/25/2019,0.81125,1.12,1.2475,1.31125,1.37125,1.41375,1.4525,1.485,1.51875,1.55,1.6075,1.69,1.81125,1.89125,1.91375,,,,,,,,,,,,,,
,,2/22/2019,0.78125,1.0925,1.2225,1.28875,1.35125,1.3925,1.43125,1.4625,1.49625,1.52875,1.58625,1.6675,1.7875,1.86625,1.8875,,,,,,,,,,,,,,
,,2/21/2019,0.7825,1.10125,1.2325,1.3,1.3625,1.4025,1.44125,1.47125,1.50375,1.53625,1.59375,1.675,1.79375,1.8725,1.895,,,,,,,,,,,,,,
,,2/20/2019,0.89,1.18375,1.30625,1.37125,1.43125,1.4625,1.49,1.51125,1.53625,1.565,1.6225,1.70375,1.82125,1.89875,1.92125,,,,,,,,,,,,,,
,,2/19/2019,0.8875,1.1825,1.3075,1.36875,1.42625,1.45625,1.48375,1.5075,1.5325,1.56,1.6175,1.7,1.82125,1.89625,1.9175,,,,,,,,,,,,,,
,,2/18/2019,0.8925,1.1825,1.30875,1.37625,1.43625,1.46625,1.49375,1.5175,1.5425,1.57,1.6275,1.71,1.83125,1.90625,1.9275,,,,,,,,,,,,,,
,,2/15/2019,0.88,1.165,1.28875,1.3575,1.41875,1.44875,1.4775,1.50125,1.5275,1.555,1.6125,1.69375,1.81375,1.8875,1.90875,,,,,,,,,,,,,,
,,2/14/2019,1.13875,1.295,1.37125,1.415,1.445,1.47,1.49375,1.5175,1.545,1.57375,1.6325,1.71375,1.835,1.91,1.9325,,,,,,,,,,,,,,
,,2/13/2019,1.145,1.305,1.37875,1.4175,1.4475,1.47125,1.49625,1.5225,1.54875,1.58,1.64,1.7225,1.8425,1.91625,1.93625,,,,,,,,,,,,,,
,,2/12/2019,1.11875,1.29375,1.365,1.40875,1.44375,1.46875,1.49625,1.525,1.55375,1.5825,1.6425,1.7275,1.8475,1.9225,1.94375,,,,,,,,,,,,,,
,,2/11/2019,1.1,1.28125,1.35125,1.395,1.43375,1.46125,1.49,1.52,1.54875,1.57875,1.63875,1.72375,1.8475,1.9225,1.9425,,,,,,,,,,,,,,
,,2/8/2019,1.1,1.28,1.34875,1.39125,1.42875,1.45625,1.48625,1.51625,1.545,1.575,1.63375,1.71875,1.84125,1.91625,1.93625,,,,,,,,,,,,,,
,,2/7/2019,1.12875,1.30875,1.37625,1.415,1.45375,1.485,1.515,1.545,1.57375,1.6025,1.66125,1.74625,1.86875,1.94125,1.96,,,,,,,,,,,,,,
,,2/6/2019,1.155,1.33,1.4025,1.4475,1.485,1.5125,1.5425,1.57125,1.6,1.63,1.69,1.775,1.89375,1.96625,1.98625,,,,,,,,,,,,,,
,,2/5/2019,1.15875,1.33125,1.4025,1.4475,1.48625,1.515,1.545,1.57625,1.60375,1.63375,1.695,1.7825,1.905,1.975,1.99375,,,,,,,,,,,,,,
,,2/4/2019,1.1625,1.33375,1.405,1.45,1.48875,1.5175,1.5475,1.5775,1.605,1.635,1.6975,1.785,1.90625,1.97625,1.995,,,,,,,,,,,,,,
,,2/1/2019,1.14,1.315,1.39375,1.44125,1.4825,1.51375,1.54375,1.57375,1.6025,1.6325,1.695,1.7825,1.90375,1.97375,1.9925,,,,,,,,,,,,,,
,,1/31/2019,1.125,1.29625,1.37875,1.43,1.47375,1.50625,1.535,1.56625,1.595,1.62375,1.68625,1.77375,1.895,1.96625,1.9875,,,,,,,,,,,,,,
,,1/30/2019,1.13,1.29625,1.37625,1.4275,1.4675,1.5,1.52875,1.56,1.59,1.6175,1.68,1.7675,1.88875,1.96,1.98,,,,,,,,,,,,,,
,,1/29/2019,1.0925,1.275,1.365,1.4225,1.4675,1.50125,1.53,1.56125,1.59125,1.62,1.6825,1.77,1.89125,1.9625,1.9825,,,,,,,,,,,,,,
,,1/28/2019,1.0875,1.2675,1.35625,1.41625,1.46375,1.4975,1.52875,1.56125,1.59375,1.62375,1.68625,1.775,1.8975,1.96875,1.98875,,,,,,,,,,,,,,
,,1/25/2019,1.12125,1.29375,1.37875,1.43375,1.4825,1.5125,1.54375,1.5775,1.60875,1.63625,1.69875,1.7875,1.91125,1.9825,2.0025,,,,,,,,,,,,,,
,,1/24/2019,1.1075,1.28,1.36875,1.42375,1.47125,1.50375,1.5375,1.57125,1.60375,1.635,1.69875,1.79125,1.91625,1.98625,2.0075,,,,,,,,,,,,,,
,,1/23/2019,1.115,1.275,1.36625,1.4225,1.47125,1.505,1.54,1.575,1.6075,1.63875,1.7025,1.79375,1.92,1.99125,2.0125,,,,,,,,,,,,,,
,,1/22/2019,1.12,1.28,1.36625,1.42125,1.47125,1.505,1.54125,1.57625,1.60875,1.64,1.70375,1.795,1.92125,1.99375,2.015,,,,,,,,,,,,,,
,,1/21/2019,1.15375,1.29625,1.38625,1.4425,1.49125,1.525,1.56125,1.59375,1.62625,1.6575,1.72125,1.81375,1.9375,2.00875,2.03,,,,,,,,,,,,,,
,,1/18/2019,1.14625,1.28375,1.375,1.4325,1.48375,1.51875,1.55625,1.59,1.62375,1.65375,1.72,1.81125,1.93375,2.005,2.02625,,,,,,,,,,,,,,
,,1/17/2019,1.11875,1.26125,1.35625,1.415,1.4675,1.50375,1.54125,1.57375,1.60625,1.63625,1.7025,1.79375,1.91625,1.9875,2.00875,,,,,,,,,,,,,,
,,1/16/2019,1.12375,1.27125,1.365,1.4225,1.47375,1.51,1.5475,1.58,1.6125,1.6425,1.70875,1.79875,1.9225,1.99375,2.015,,,,,,,,,,,,,,
,,1/15/2019,1.1225,1.27375,1.36625,1.42375,1.475,1.51,1.54875,1.5825,1.615,1.645,1.7125,1.79875,1.92125,1.99125,2.01125,,,,,,,,,,,,,,
,,1/14/2019,1.12625,1.28625,1.375,1.43,1.48,1.51625,1.55375,1.58625,1.61875,1.6475,1.715,1.80125,1.92375,1.99375,2.01375,,,,,,,,,,,,,,
,,1/11/2019,1.14625,1.30625,1.39375,1.44875,1.49875,1.53375,1.57125,1.6025,1.63375,1.6625,1.72875,1.81375,1.9375,2.0075,2.0275,,,,,,,,,,,,,,
,,1/10/2019,1.1575,1.32625,1.40875,1.46,1.5075,1.54,1.5775,1.6075,1.63875,1.6675,1.73375,1.81875,1.94375,2.01375,2.03375,,,,,,,,,,,,,,
,,1/9/2019,1.1825,1.34875,1.42625,1.47375,1.51875,1.55375,1.59125,1.6225,1.655,1.685,1.75125,1.8375,1.96375,2.035,2.055,,,,,,,,,,,,,,
,,1/8/2019,1.1575,1.32375,1.3975,1.445,1.48875,1.52875,1.5675,1.60125,1.635,1.66625,1.7325,1.81875,1.95125,2.02875,2.04875,,,,,,,,,,,,,,
,,1/7/2019,1.1275,1.29375,1.3675,1.415,1.45875,1.4975,1.53625,1.57,1.60375,1.635,1.70125,1.78625,1.91875,1.995,2.015,,,,,,,,,,,,,,
,,1/4/2019,1.08625,1.26375,1.34125,1.3925,1.43875,1.48,1.52125,1.5575,1.5925,1.625,1.69125,1.775,1.90875,1.985,2.005,,,,,,,,,,,,,,
,,1/3/2019,1.0175,1.21875,1.31,1.37,1.42125,1.46625,1.50875,1.5475,1.58375,1.61625,1.68,1.77,1.89625,1.97,1.98875,,,,,,,,,,,,,,
,,1/2/2019,1.01,1.2325,1.3225,1.38,1.43375,1.4775,1.52,1.55875,1.595,1.63,1.6925,1.78875,1.91625,1.99,2.005,,,,,,,,,,,,,,
,,12/31/2018,1.1125,1.2875,1.36375,1.41625,1.4675,1.5075,1.5475,1.58375,1.6175,1.65125,1.71,1.805,1.9325,2.00625,2.0225,,,,,,,,,,,,,,
,,12/28/2018,1.1125,1.2875,1.36375,1.41625,1.4675,1.5075,1.5475,1.58375,1.6175,1.65125,1.71,1.805,1.9325,2.00625,2.0225,,,,,,,,,,,,,,
,,12/27/2018,1.16,1.315,1.385,1.435,1.485,1.52375,1.5625,1.5975,1.63125,1.66375,1.7225,1.8175,1.945,2.01875,2.035,,,,,,,,,,,,,,
,,12/24/2018,1.1675,1.3225,1.3925,1.4425,1.4925,1.53,1.56875,1.60625,1.6375,1.66875,1.7275,1.8225,1.95,2.02375,2.04,,,,,,,,,,,,,,
,,12/21/2018,1.1675,1.3225,1.3925,1.4425,1.4925,1.53,1.56875,1.60625,1.6375,1.66875,1.7275,1.8225,1.95,2.02375,2.04,,,,,,,,,,,,,,
,,12/20/2018,1.2075,1.3625,1.4275,1.4725,1.5175,1.55375,1.59125,1.62625,1.6575,1.68875,1.7475,1.8425,1.97,2.04375,2.06,,,,,,,,,,,,,,
,,12/19/2018,1.2575,1.3925,1.45875,1.505,1.54875,1.58375,1.62,1.6525,1.6825,1.71375,1.7725,1.8675,1.995,2.0675,2.0825,,,,,,,,,,,,,,
,,12/18/2018,1.2675,1.4025,1.46875,1.515,1.5575,1.59,1.62375,1.655,1.68375,1.71375,1.7725,1.8675,1.995,2.0675,2.0825,,,,,,,,,,,,,,
,,12/17/2018,1.31625,1.45125,1.50625,1.545,1.58125,1.61125,1.64375,1.675,1.7025,1.73125,1.7925,1.88875,2.01875,2.09,2.1025,,,,,,,,,,,,,,
,,12/14/2018,1.3325,1.465,1.52,1.55875,1.595,1.62375,1.6575,1.68625,1.71375,1.74375,1.805,1.90125,2.0325,2.10375,2.11625,,,,,,,,,,,,,,
,,12/13/2018,1.33125,1.46875,1.52625,1.5675,1.605,1.635,1.66875,1.69875,1.72625,1.75625,1.82,1.91875,2.0475,2.1175,2.13,,,,,,,,,,,,,,
,,12/12/2018,1.3525,1.4825,1.54,1.58125,1.61875,1.6475,1.6775,1.70375,1.73,1.7575,1.81875,1.91375,2.04,2.1075,2.1175,,,,,,,,,,,,,,
,,12/11/2018,1.3525,1.48125,1.5375,1.575,1.61,1.63875,1.6675,1.6925,1.71875,1.74625,1.8075,1.90375,2.0225,2.08875,2.09625,,,,,,,,,,,,,,
,,12/10/2018,1.3575,1.4775,1.5325,1.57,1.60375,1.6325,1.6625,1.68875,1.715,1.7425,1.805,1.8975,2.01375,2.08,2.0875,,,,,,,,,,,,,,
,,12/7/2018,1.4025,1.5125,1.5625,1.595,1.625,1.65375,1.6825,1.70625,1.7325,1.75875,1.82,1.9075,2.025,2.09125,2.09875,,,,,,,,,,,,,,
,,12/6/2018,1.325,1.45,1.51875,1.56,1.59875,1.63,1.6625,1.68875,1.71625,1.74375,1.805,1.8925,2.01,2.075,2.0825,,,,,,,,,,,,,,
,,12/5/2018,1.40875,1.5025,1.5575,1.5925,1.6275,1.655,1.68375,1.70625,1.73125,1.7575,1.81375,1.9025,2.02125,2.0875,2.095,,,,,,,,,,,,,,
,,12/4/2018,1.39375,1.51125,1.56875,1.60125,1.6325,1.6625,1.6925,1.7175,1.745,1.7725,1.82875,1.9175,2.03625,2.1025,2.11,,,,,,,,,,,,,,
,,12/3/2018,1.2425,1.37625,1.435,1.47,1.50375,1.535,1.565,1.59125,1.61875,1.645,1.7025,1.7875,1.9075,1.975,1.98375,,,,,,,,,,,,,,
,,11/30/2018,1.4975,1.49375,1.50375,1.51375,1.5325,1.55625,1.58125,1.60375,1.6275,1.65125,1.70375,1.78625,1.90125,1.9675,1.97625,,,,,,,,,,,,,,
,,11/29/2018,1.57125,1.62375,1.6175,1.615,1.62625,1.6575,1.68875,1.71875,1.7475,1.77375,1.82625,1.915,2.03125,2.095,2.10125,,,,,,,,,,,,,,
,,11/28/2018,1.5675,1.615,1.61125,1.61375,1.62875,1.66,1.68875,1.71875,1.74625,1.77125,1.82375,1.90875,2.0225,2.085,2.09,,,,,,,,,,,,,,
,,11/27/2018,1.61125,1.64,1.635,1.63625,1.64875,1.67625,1.70375,1.73125,1.7575,1.78125,1.8325,1.91875,2.0325,2.095,2.1,,,,,,,,,,,,,,
,,11/26/2018,1.60625,1.6475,1.64125,1.6425,1.66,1.68875,1.71625,1.7425,1.7675,1.79,1.83875,1.9225,2.035,2.0975,2.1025,,,,,,,,,,,,,,
,,11/23/2018,1.54625,1.61125,1.60875,1.61125,1.62875,1.66125,1.69125,1.72,1.7475,1.77125,1.82125,1.905,2.02,2.0825,2.0875,,,,,,,,,,,,,,
,,11/22/2018,1.69375,1.7025,1.685,1.67875,1.69625,1.72625,1.75375,1.78125,1.80625,1.82875,1.87375,1.955,2.06875,2.13125,2.13625,,,,,,,,,,,,,,
,,11/21/2018,1.69875,1.715,1.70125,1.69875,1.71875,1.7475,1.7725,1.79875,1.8225,1.845,1.8925,1.97125,2.08375,2.14375,2.14875,,,,,,,,,,,,,,
,,11/20/2018,1.75125,1.7325,1.72125,1.72125,1.7425,1.76875,1.7925,1.8175,1.84,1.86125,1.90625,1.98375,2.0925,2.155,2.16,,,,,,,,,,,,,,
,,11/19/2018,1.80875,1.7725,1.75625,1.75375,1.7675,1.79125,1.8125,1.835,1.85625,1.8775,1.91875,1.99375,2.1025,2.165,2.17,,,,,,,,,,,,,,
,,11/16/2018,1.82375,1.7825,1.765,1.76125,1.775,1.79875,1.8175,1.83875,1.86,1.88125,1.9225,1.99875,2.10875,2.1725,2.17625,,,,,,,,,,,,,,
,,11/15/2018,1.8325,1.78875,1.76875,1.76375,1.775,1.7975,1.81625,1.84125,1.8625,1.8825,1.925,2.00125,2.11125,2.17625,2.18,,,,,,,,,,,,,,
,,11/14/2018,1.83375,1.79,1.77125,1.76875,1.77875,1.8,1.8175,1.84125,1.86125,1.8825,1.925,2.00125,2.11375,2.18,2.18375,,,,,,,,,,,,,,
,,11/13/2018,1.8475,1.80125,1.78125,1.7775,1.78625,1.8075,1.8275,1.85,1.87,1.89,1.93125,2.00875,2.1175,2.18375,2.18875,,,,,,,,,,,,,,
,,11/12/2018,1.93875,1.8525,1.82,1.80625,1.81,1.83,1.8475,1.8675,1.88875,1.9075,1.9475,2.0225,2.1275,2.1925,2.19375,,,,,,,,,,,,,,
,,11/9/2018,1.93125,1.85125,1.82,1.80875,1.815,1.83375,1.85125,1.87125,1.8925,1.91125,1.95125,2.02625,2.13125,2.19625,2.1975,,,,,,,,,,,,,,
,,11/8/2018,1.96125,1.87375,1.84,1.82625,1.83,1.8475,1.86375,1.8825,1.9025,1.92,1.96,2.035,2.14125,2.20625,2.2075,,,,,,,,,,,,,,
,,11/7/2018,1.96125,1.87375,1.84,1.82125,1.825,1.8425,1.86,1.87875,1.90125,1.9175,1.9575,2.03375,2.13875,2.20375,2.20375,,,,,,,,,,,,,,
,,11/6/2018,1.96875,1.86125,1.83,1.815,1.81875,1.835,1.85125,1.87,1.8925,1.90875,1.9475,2.0225,2.1275,2.1925,2.19375,,,,,,,,,,,,,,
,,11/5/2018,1.97625,1.86625,1.83375,1.8175,1.82,1.83375,1.85,1.8675,1.88875,1.905,1.945,2.02,2.1225,2.18625,2.1875,,,,,,,,,,,,,,
,,11/2/2018,1.95375,1.85375,1.8225,1.8075,1.81125,1.825,1.84125,1.85875,1.87875,1.895,1.935,2.00875,2.11125,2.175,2.17625,,,,,,,,,,,,,,
,,11/1/2018,1.9575,1.85125,1.82,1.80375,1.80625,1.82,1.835,1.8525,1.8725,1.88875,1.92875,2.0025,2.10375,2.1675,2.16875,,,,,,,,,,,,,,
,,10/31/2018,2.0325,1.8875,1.85,1.8275,1.82625,1.8375,1.85125,1.86625,1.88375,1.90125,1.9375,2.00875,2.11125,2.17625,2.18125,,,,,,,,,,,,,,
,,10/30/2018,2.025,1.88875,1.85125,1.82375,1.82,1.83125,1.845,1.86,1.8775,1.895,1.93125,2.0025,2.105,2.17,2.175,,,,,,,,,,,,,,
,,10/29/2018,2.02,1.88625,1.83875,1.81375,1.81375,1.825,1.83875,1.85375,1.87125,1.88875,1.925,1.99625,2.0975,2.1625,2.1675,,,,,,,,,,,,,,
,,10/26/2018,2.015,1.88,1.835,1.81,1.80875,1.82,1.835,1.85125,1.86875,1.88625,1.9225,1.99375,2.095,2.16,2.165,,,,,,,,,,,,,,
,,10/25/2018,2.02,1.88125,1.8325,1.8125,1.815,1.82625,1.84125,1.8575,1.87625,1.89375,1.92875,2.0025,2.1025,2.16625,2.17125,,,,,,,,,,,,,,
,,10/24/2018,2.0325,1.885,1.835,1.8125,1.80875,1.82,1.83625,1.85375,1.8725,1.89125,1.92375,1.99625,2.09625,2.15875,2.16375,,,,,,,,,,,,,,
,,10/23/2018,2.05,1.9025,1.85,1.825,1.82125,1.83125,1.84625,1.86375,1.88125,1.89875,1.93125,2.0025,2.1025,2.16375,2.16875,,,,,,,,,,,,,,
,,10/22/2018,2.08375,1.93,1.8725,1.84375,1.8375,1.84625,1.86,1.87625,1.8925,1.91,1.9425,2.0125,2.1125,2.1725,2.1775,,,,,,,,,,,,,,
,,10/19/2018,2.0875,1.93375,1.875,1.845,1.83875,1.84625,1.86,1.875,1.89125,1.90875,1.94125,2.01125,2.11125,2.17125,2.17625,,,,,,,,,,,,,,
,,10/18/2018,2.07875,1.925,1.87375,1.84875,1.845,1.85375,1.8675,1.88125,1.8975,1.9175,1.95,2.02,2.12,2.18,2.185,,,,,,,,,,,,,,
,,10/17/2018,2.0825,1.93125,1.8825,1.85875,1.85625,1.86375,1.87625,1.88875,1.905,1.92375,1.9575,2.02875,2.1275,2.1875,2.1925,,,,,,,,,,,,,,
,,10/16/2018,2.1,1.945,1.89375,1.86875,1.865,1.87125,1.8825,1.89375,1.90875,1.92625,1.96,2.03,2.12875,2.18875,2.19375,,,,,,,,,,,,,,
,,10/15/2018,2.1,1.94375,1.89125,1.865,1.86,1.86375,1.87625,1.8875,1.9025,1.92125,1.955,2.025,2.12375,2.185,2.19,,,,,,,,,,,,,,
,,10/12/2018,2.105,1.945,1.89125,1.865,1.86,1.86375,1.87625,1.8875,1.9025,1.92125,1.955,2.0225,2.12,2.18,2.18625,,,,,,,,,,,,,,
,,10/11/2018,2.14125,1.96375,1.90375,1.87125,1.86625,1.86875,1.88125,1.89125,1.90625,1.925,1.95875,2.02625,2.12375,2.18375,2.19,,,,,,,,,,,,,,
