reference_identifier,rate_dt,ccy,mid,country,bond_ext_name,issue_dt,first_coupon_date,mature_dt,isin,issuer_name,coupon_frq,coupon,tot_issue,cfi_code,issue_rating,bond_duration,issue,remain_duration,y_bid1,y_offer1,y_bid2,y_offer2,y_bid3,y_offer3,y_bid4,y_offer4,y_bid5,y_offer5,y_bid6,y_offer6,y_bid7,y_offer7,y_bid8,y_offer8,y_bid9,y_offer9,y_bid10,y_offer10,y_bid15,y_offer15,y_bid20,y_offer20,y_bid30,y_offer30,time,ytm,estimated_bondprice,term_spread,bid_offer_spread_1,bid_offer_spread_2,bid_offer_spread_3,bid_offer_spread_4,bid_offer_spread_5,bid_offer_spread_6,bid_offer_spread_7,bid_offer_spread_8,bid_offer_spread_9,bid_offer_spread_10,bid_offer_spread_15,bid_offer_spread_20,bid_offer_spread_30,1 YEAR,10 YEARS,15 YEARS,2 YEARS,20 YEARS,25 YEARS,3 YEARS,30 YEARS,4 YEARS,5 YEARS,6 YEARS,7 YEARS,8 YEARS,9 YEARS
NL0011220108,2020-09-16,EUR,104.295,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1763,,,-0.638,-0.664,-0.65,-0.667,-0.65,-0.663,-0.626,-0.634,-0.588,-0.597,-0.528,-0.535,-0.492,-0.499,-0.446,-0.452,-0.382,-0.386,,,-0.1,-0.109,-0.036,-0.04,1826,-0.63,104.32971467435819,0.395,,-1.302,-1.3170000000000002,-1.3130000000000002,-1.26,-1.185,-1.0630000000000002,-0.991,-0.898,-0.768,,-0.20900000000000002,-0.076,0.1125,1.265,1.35625,0.53875,1.47625,1.5775,0.70125,1.63375,0.83625,0.96375,1.045,1.11125,1.165,1.215
NL0011220108,2020-09-17,EUR,104.314,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1762,,,-0.646,-0.672,-0.655,-0.671,-0.656,-0.669,-0.63,-0.64,-0.6,-0.605,-0.538,-0.545,-0.499,-0.508,-0.454,-0.461,-0.389,-0.398,,,-0.112,-0.126,-0.054,-0.057,1826,-0.635,104.35244828364735,0.3939999999999999,,-1.318,-1.326,-1.3250000000000002,-1.27,-1.205,-1.0830000000000002,-1.0070000000000001,-0.915,-0.787,,-0.238,-0.111,0.12375,1.2525,1.34,0.5375,1.46,1.56125,0.69875,1.6175,0.8325,0.95625,1.03875,1.10125,1.1475,1.20125
NL0011220108,2020-09-18,EUR,104.346,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1761,,,-0.638,-0.69,-0.665,-0.685,-0.669,-0.682,-0.64,-0.65,-0.603,-0.616,-0.545,-0.548,-0.501,-0.507,-0.454,-0.459,-0.391,-0.394,,,-0.103,-0.136,-0.053,-0.056,1826,-0.645,104.40038669884727,0.3949999999999999,,-1.3279999999999998,-1.35,-1.351,-1.29,-1.2189999999999999,-1.093,-1.008,-0.913,-0.785,,-0.239,-0.109,0.12125,1.24,1.32625,0.535,1.445,1.54875,0.7,1.60375,0.82125,0.945,1.02625,1.08875,1.1375,1.19
NL0011220108,2020-09-21,EUR,104.475,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1758,,,-0.664,-0.698,-0.68,-0.706,-0.693,-0.705,-0.666,-0.676,-0.626,-0.641,-0.57,-0.586,-0.531,-0.538,-0.483,-0.493,-0.422,-0.427,,,-0.153,-0.162,-0.093,-0.096,1826,-0.671,104.52384059132675,0.37749999999999995,,-1.362,-1.3860000000000001,-1.398,-1.342,-1.267,-1.156,-1.069,-0.976,-0.849,,-0.315,-0.189,0.06875,1.2,1.29,0.4825,1.41125,1.51625,0.65,1.57375,0.77,0.8925,0.98,1.0425,1.09625,1.14875
NL0011220108,2020-09-22,EUR,104.401,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1757,,,-0.656,-0.687,-0.672,-0.692,-0.674,-0.691,-0.649,-0.659,-0.613,-0.623,-0.551,-0.559,-0.506,-0.516,-0.459,-0.465,-0.394,-0.4,,,-0.123,-0.129,-0.054,-0.057,1826,-0.654,104.43555532055619,0.40549999999999997,,-1.343,-1.3639999999999999,-1.365,-1.308,-1.236,-1.11,-1.022,-0.924,-0.794,,-0.252,-0.111,0.075,1.2,1.28875,0.48875,1.40875,1.51375,0.64875,1.57125,0.77125,0.89625,0.9825,1.0425,1.09625,1.1475
NL0011220108,2020-09-23,EUR,104.396,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1756,,,-0.654,-0.683,-0.67,-0.689,-0.679,-0.691,-0.65,-0.66,-0.612,-0.624,-0.549,-0.56,-0.506,-0.516,-0.459,-0.464,-0.395,-0.4,,,-0.116,-0.125,-0.058,-0.061,1826,-0.655,104.438024846169,0.4005000000000001,,-1.3370000000000002,-1.359,-1.37,-1.31,-1.236,-1.109,-1.022,-0.923,-0.795,,-0.241,-0.119,0.07625,1.19125,1.28,0.4925,1.4,1.5025,0.64875,1.56125,0.76625,0.88625,0.97375,1.03375,1.0875,1.14125
NL0011220108,2020-09-24,EUR,104.368,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1755,,,-0.652,-0.684,-0.669,-0.69,-0.677,-0.689,-0.646,-0.656,-0.612,-0.625,-0.546,-0.563,-0.512,-0.517,-0.46,-0.47,-0.4,-0.403,,,-0.126,-0.135,-0.071,-0.074,1826,-0.651,104.41533467364171,0.39249999999999996,,-1.336,-1.359,-1.366,-1.302,-1.237,-1.109,-1.029,-0.9299999999999999,-0.803,,-0.261,-0.145,0.0325,1.175,1.26625,0.45,1.38875,1.4925,0.61375,1.555,0.73375,0.8575,0.94875,1.01125,1.06625,1.1225
NL0011220108,2020-09-25,EUR,104.374,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1754,,,-0.639,-0.692,-0.667,-0.686,-0.669,-0.684,-0.645,-0.655,-0.61,-0.623,-0.557,-0.564,-0.512,-0.523,-0.47,-0.477,-0.405,-0.414,,,-0.133,-0.152,-0.081,-0.086,1826,-0.65,104.40775216135056,0.373,,-1.331,-1.3530000000000002,-1.3530000000000002,-1.3,-1.233,-1.121,-1.0350000000000001,-0.947,-0.819,,-0.28500000000000003,-0.16699999999999998,0.025,1.16625,1.2575,0.44375,1.38125,1.48375,0.60375,1.54625,0.7275,0.8475,0.93375,1.00125,1.0575,1.11375
NL0011220108,2020-09-28,EUR,104.379,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1751,,,-0.65,-0.682,-0.666,-0.693,-0.675,-0.688,-0.649,-0.659,-0.62,-0.624,-0.554,-0.57,-0.519,-0.529,-0.473,-0.48,-0.407,-0.417,,,-0.143,-0.152,-0.086,-0.09,1826,-0.654,104.4201686516771,0.37550000000000017,,-1.332,-1.359,-1.363,-1.308,-1.244,-1.124,-1.048,-0.953,-0.824,,-0.295,-0.176,0.02375,1.1575,1.24875,0.44,1.37,1.47125,0.5975,1.53375,0.71875,0.83625,0.9225,0.99,1.0475,1.10375
NL0011220108,2020-09-29,EUR,104.414,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1750,,,-0.65,-0.682,-0.668,-0.685,-0.676,-0.688,-0.651,-0.668,-0.619,-0.633,-0.563,-0.571,-0.523,-0.533,-0.478,-0.483,-0.415,-0.418,,,-0.153,-0.158,-0.096,-0.099,1826,-0.6595,104.44519732139274,0.3670000000000001,,-1.332,-1.3530000000000002,-1.3639999999999999,-1.319,-1.252,-1.134,-1.056,-0.961,-0.833,,-0.311,-0.195,-0.00375,1.1475,1.23875,0.40625,1.35875,1.45875,0.57,1.52,0.695,0.81625,0.905,0.975,1.035,1.0925
NL0011220108,2020-09-30,EUR,104.372,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1749,,,-0.651,-0.683,-0.668,-0.684,-0.675,-0.688,-0.65,-0.66,-0.617,-0.63,-0.553,-0.569,-0.518,-0.527,-0.471,-0.481,-0.411,-0.414,,,-0.149,-0.159,-0.094,-0.098,1826,-0.655,104.42005340074239,0.37450000000000006,,-1.334,-1.352,-1.363,-1.31,-1.2469999999999999,-1.1219999999999999,-1.045,-0.952,-0.825,,-0.308,-0.192,-0.02875,1.15875,1.25125,0.4025,1.37125,1.465,0.575,1.52375,0.71,0.83375,0.92,0.98875,1.04875,1.105
NL0011220108,2020-10-01,EUR,104.371,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1748,,,-0.651,-0.68,-0.668,-0.684,-0.675,-0.688,-0.65,-0.66,-0.615,-0.625,-0.557,-0.573,-0.517,-0.528,-0.47,-0.48,-0.41,-0.413,,,-0.146,-0.158,-0.092,-0.095,1826,-0.655,104.41748623628337,0.37450000000000017,,-1.331,-1.352,-1.363,-1.31,-1.24,-1.13,-1.045,-0.95,-0.823,,-0.304,-0.187,0.4775,1.2,1.28375,0.64375,1.395,1.4825,0.7275,1.535,0.8175,0.91625,0.98625,1.045,1.10125,1.1525
NL0011220108,2020-10-02,EUR,104.439,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1747,,,-0.652,-0.708,-0.686,-0.702,-0.691,-0.703,-0.662,-0.672,-0.629,-0.638,-0.572,-0.58,-0.53,-0.537,-0.485,-0.489,-0.422,-0.425,,,-0.154,-0.163,-0.097,-0.102,1826,-0.667,104.47502972180703,0.37150000000000005,,-1.3599999999999999,-1.388,-1.394,-1.334,-1.267,-1.152,-1.0670000000000002,-0.974,-0.847,,-0.317,-0.199,0.475,1.2125,1.2975,0.6625,1.41,1.4975,0.74625,1.54875,0.8375,0.93625,1.0075,1.0625,1.115,1.165
NL0011220108,2020-10-05,EUR,104.387,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1744,,,-0.664,-0.686,-0.68,-0.702,-0.68,-0.692,-0.65,-0.66,-0.618,-0.633,-0.57,-0.576,-0.52,-0.527,-0.473,-0.479,-0.41,-0.415,,,-0.139,-0.151,-0.083,-0.086,1826,-0.655,104.4072180406331,0.3895000000000002,,-1.35,-1.3820000000000001,-1.3719999999999999,-1.31,-1.251,-1.146,-1.0470000000000002,-0.952,-0.825,,-0.29000000000000004,-0.16899999999999998,0.5125,1.2275,1.31125,0.69875,1.41875,1.505,0.7825,1.55625,0.88,0.97625,1.04,1.09,1.13625,1.17875
NL0011220108,2020-10-06,EUR,104.405,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1743,,,-0.661,-0.691,-0.678,-0.705,-0.684,-0.696,-0.659,-0.671,-0.627,-0.633,-0.579,-0.587,-0.527,-0.537,-0.48,-0.486,-0.415,-0.425,,,-0.143,-0.164,-0.088,-0.097,1826,-0.665,104.45462138526321,0.379,,-1.3519999999999999,-1.383,-1.38,-1.33,-1.26,-1.166,-1.064,-0.966,-0.84,,-0.307,-0.185,0.5325,1.2375,1.32125,0.7275,1.4325,1.5175,0.8075,1.57125,0.9,0.98875,1.055,1.10125,1.1475,1.18875
NL0011220108,2020-10-07,EUR,104.339,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1742,,,-0.642,-0.698,-0.664,-0.701,-0.664,-0.689,-0.64,-0.65,-0.604,-0.62,-0.554,-0.562,-0.502,-0.513,-0.454,-0.461,-0.392,-0.397,,,-0.122,-0.131,-0.06,-0.063,1826,-0.645,104.35217264931485,0.40049999999999997,,-1.3399999999999999,-1.365,-1.353,-1.29,-1.224,-1.116,-1.0150000000000001,-0.915,-0.789,,-0.253,-0.123,0.4925,1.2425,1.32625,0.71,1.4375,1.5225,0.79375,1.57875,0.89625,0.98875,1.0575,1.10375,1.1525,1.195
NL0011220108,2020-10-08,EUR,104.428,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1741,,,-0.67,-0.692,-0.686,-0.704,-0.684,-0.699,-0.663,-0.673,-0.624,-0.639,-0.576,-0.584,-0.526,-0.531,-0.479,-0.482,-0.417,-0.42,,,-0.142,-0.162,-0.087,-0.091,1826,-0.668,104.4644070596937,0.389,,-1.362,-1.3900000000000001,-1.383,-1.336,-1.263,-1.16,-1.057,-0.961,-0.837,,-0.304,-0.178,0.51,1.25125,1.3325,0.7275,1.44375,1.5275,0.81,1.5825,0.91375,1.00125,1.065,1.1175,1.1625,1.205
NL0011220108,2020-10-09,EUR,104.551,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1740,,,-0.684,-0.706,-0.707,-0.724,-0.699,-0.721,-0.688,-0.702,-0.651,-0.665,-0.605,-0.612,-0.551,-0.561,-0.504,-0.512,-0.442,-0.45,,,-0.182,-0.188,-0.113,-0.117,1826,-0.695,104.59664843439133,0.3699999999999999,,-1.3900000000000001,-1.431,-1.42,-1.39,-1.316,-1.217,-1.112,-1.016,-0.892,,-0.37,-0.23,0.52375,1.255,1.33625,0.74125,1.44625,1.5325,0.825,1.5875,0.92625,1.01125,1.0725,1.125,1.16625,1.20875
NL0011220108,2020-10-12,EUR,104.537,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1737,,,-0.673,-0.727,-0.693,-0.745,-0.708,-0.721,-0.686,-0.7,-0.646,-0.655,-0.6,-0.607,-0.557,-0.563,-0.507,-0.512,-0.446,-0.451,,,-0.179,-0.191,-0.123,-0.126,1826,-0.6930000000000001,104.57861294280377,0.365,,-1.4,-1.438,-1.4289999999999998,-1.3860000000000001,-1.3010000000000002,-1.2069999999999999,-1.12,-1.0190000000000001,-0.897,,-0.37,-0.249,0.47375,1.24125,1.325,0.7075,1.4325,1.5175,0.80125,1.57625,0.90375,0.98875,1.05125,1.10625,1.15,1.1925
NL0011220108,2020-10-13,EUR,104.586,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1736,,,-0.699,-0.721,-0.717,-0.734,-0.706,-0.723,-0.695,-0.703,-0.654,-0.666,-0.609,-0.616,-0.565,-0.576,-0.518,-0.523,-0.455,-0.465,,,-0.199,-0.204,-0.136,-0.14,1826,-0.699,104.60585271048356,0.3719999999999999,,-1.42,-1.451,-1.4289999999999998,-1.398,-1.32,-1.225,-1.141,-1.041,-0.92,,-0.403,-0.276,0.4675,1.2275,1.31,0.7075,1.415,1.5,0.7975,1.5575,0.89625,0.97875,1.04,1.095,1.1375,1.18
NL0011220108,2020-10-14,EUR,104.632,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1735,,,-0.705,-0.726,-0.728,-0.745,-0.724,-0.738,-0.709,-0.721,-0.669,-0.679,-0.626,-0.635,-0.586,-0.594,-0.539,-0.544,-0.478,-0.483,,,-0.218,-0.227,-0.162,-0.165,1826,-0.715,104.6829435194185,0.34850000000000003,,-1.431,-1.4729999999999999,-1.462,-1.43,-1.348,-1.2610000000000001,-1.18,-1.0830000000000002,-0.961,,-0.445,-0.327,0.4775,1.22,1.30125,0.70375,1.405,1.4875,0.79625,1.5475,0.895,0.97625,1.0375,1.09,1.13125,1.1725
NL0011220108,2020-10-15,EUR,104.706,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1734,,,-0.705,-0.762,-0.735,-0.773,-0.744,-0.757,-0.723,-0.735,-0.687,-0.697,-0.651,-0.654,-0.614,-0.618,-0.567,-0.577,-0.508,-0.512,,,-0.251,-0.261,-0.203,-0.206,1826,-0.729,104.75003174919866,0.32199999999999984,,-1.467,-1.508,-1.501,-1.458,-1.384,-1.3050000000000002,-1.232,-1.144,-1.02,,-0.512,-0.40900000000000003,0.45875,1.20375,1.28625,0.6875,1.3925,1.4775,0.78375,1.53875,0.8775,0.95375,1.015,1.07,1.11,1.15375
NL0011220108,2020-10-16,EUR,104.756,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1733,,,-0.724,-0.756,-0.748,-0.774,-0.75,-0.762,-0.729,-0.75,-0.697,-0.714,-0.655,-0.676,-0.628,-0.64,-0.583,-0.587,-0.525,-0.532,,,-0.259,-0.28,-0.21,-0.218,1826,-0.7395,104.79962540712673,0.31099999999999983,,-1.48,-1.522,-1.512,-1.479,-1.411,-1.331,-1.268,-1.17,-1.057,,-0.539,-0.428,0.47,1.2175,1.3,0.69875,1.40625,1.48875,0.79625,1.55125,0.89375,0.9725,1.035,1.08625,1.12375,1.16625
NL0011220108,2020-10-19,EUR,104.744,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1730,,,-0.729,-0.751,-0.752,-0.769,-0.743,-0.768,-0.735,-0.745,-0.695,-0.712,-0.651,-0.668,-0.616,-0.626,-0.569,-0.579,-0.512,-0.514,,,-0.241,-0.25,-0.184,-0.191,1826,-0.74,104.79366038278222,0.3355,,-1.48,-1.521,-1.5110000000000001,-1.48,-1.407,-1.319,-1.242,-1.148,-1.026,,-0.491,-0.375,0.485,1.23,1.31375,0.7175,1.41875,1.50375,0.81375,1.56625,0.9075,0.9875,1.04875,1.09875,1.13625,1.18125
NL0011220108,2020-10-20,EUR,104.742,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1729,,,-0.72,-0.774,-0.758,-0.776,-0.741,-0.76,-0.735,-0.745,-0.698,-0.705,-0.655,-0.662,-0.61,-0.621,-0.565,-0.57,-0.504,-0.506,,,-0.242,-0.247,-0.188,-0.191,1826,-0.74,104.79084044939187,0.35,,-1.494,-1.534,-1.501,-1.48,-1.403,-1.3170000000000002,-1.2309999999999999,-1.1349999999999998,-1.01,,-0.489,-0.379,0.48125,1.25125,1.33625,0.72375,1.445,1.53125,0.81875,1.59375,0.9175,1.00375,1.06625,1.11625,1.16,1.20375
NL0011220108,2020-10-21,EUR,104.673,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1728,,,-0.721,-0.754,-0.737,-0.762,-0.723,-0.749,-0.712,-0.742,-0.681,-0.698,-0.64,-0.653,-0.593,-0.608,-0.548,-0.555,-0.483,-0.491,,,-0.226,-0.231,-0.17,-0.174,1826,-0.727,104.72336558371585,0.36949999999999994,,-1.475,-1.499,-1.472,-1.454,-1.379,-1.2930000000000001,-1.201,-1.1030000000000002,-0.974,,-0.457,-0.344,0.455,1.25875,1.3425,0.7075,1.45,1.53625,0.80875,1.6,0.9175,1.01,1.0725,1.1225,1.16625,1.21125
NL0011220108,2020-10-22,EUR,104.608,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1727,,,-0.724,-0.746,-0.736,-0.753,-0.725,-0.738,-0.71,-0.72,-0.671,-0.682,-0.629,-0.637,-0.582,-0.589,-0.534,-0.54,-0.47,-0.475,,,-0.195,-0.228,-0.152,-0.155,1826,-0.715,104.66098207429967,0.38949999999999996,,-1.47,-1.4889999999999999,-1.463,-1.43,-1.3530000000000002,-1.266,-1.1709999999999998,-1.074,-0.945,,-0.42300000000000004,-0.307,0.4675,1.2575,1.34,0.7175,1.445,1.53,0.8125,1.59375,0.92125,1.01125,1.0725,1.1225,1.165,1.21
NL0011220108,2020-10-23,EUR,104.533,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1726,,,-0.706,-0.729,-0.717,-0.734,-0.707,-0.719,-0.691,-0.701,-0.655,-0.662,-0.609,-0.626,-0.564,-0.575,-0.519,-0.524,-0.456,-0.458,,,-0.19,-0.2,-0.136,-0.139,1826,-0.696,104.56400732114388,0.38549999999999995,,-1.435,-1.451,-1.426,-1.392,-1.3170000000000002,-1.2349999999999999,-1.1389999999999998,-1.0430000000000001,-0.914,,-0.39,-0.275,0.4775,1.275,1.35625,0.7275,1.46,1.545,0.83375,1.605,0.94,1.0325,1.0925,1.14125,1.1825,1.2275
NL0011220108,2020-10-26,EUR,104.516,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1723,,,-0.7,-0.729,-0.713,-0.735,-0.702,-0.721,-0.689,-0.705,-0.646,-0.67,-0.617,-0.623,-0.576,-0.581,-0.523,-0.527,-0.46,-0.465,,,-0.204,-0.213,-0.146,-0.15,1826,-0.697,104.56089097053193,0.372,,-1.4289999999999998,-1.448,-1.423,-1.394,-1.316,-1.24,-1.157,-1.05,-0.925,,-0.417,-0.296,0.44625,1.265,1.34625,0.71125,1.45125,1.53875,0.82375,1.59875,0.93,1.0225,1.0825,1.13125,1.1725,1.2175
NL0011220108,2020-10-27,EUR,104.658,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1722,,,-0.725,-0.748,-0.732,-0.752,-0.724,-0.742,-0.72,-0.73,-0.683,-0.695,-0.648,-0.656,-0.607,-0.615,-0.56,-0.563,-0.494,-0.501,,,-0.24,-0.249,-0.192,-0.195,1826,-0.725,104.69677439820654,0.35450000000000004,,-1.4729999999999999,-1.484,-1.466,-1.45,-1.3780000000000001,-1.304,-1.222,-1.123,-0.995,,-0.489,-0.387,0.44375,1.255,1.335,0.70875,1.43875,1.525,0.81625,1.585,0.9225,1.0125,1.0725,1.12125,1.16125,1.20625
NL0011220108,2020-10-28,EUR,104.731,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1721,,,-0.727,-0.782,-0.753,-0.776,-0.743,-0.762,-0.73,-0.746,-0.698,-0.711,-0.657,-0.678,-0.618,-0.629,-0.567,-0.577,-0.504,-0.514,,,-0.253,-0.272,-0.204,-0.222,1826,-0.738,104.75837491770979,0.3569999999999999,,-1.509,-1.529,-1.505,-1.476,-1.4089999999999998,-1.335,-1.2469999999999999,-1.144,-1.018,,-0.525,-0.426,0.3775,1.215,1.2975,0.645,1.4075,1.495,0.75875,1.55625,0.86625,0.96,1.0225,1.075,1.11875,1.165
NL0011220108,2020-10-29,EUR,104.785,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,1720,,,-0.758,-0.787,-0.765,-0.788,-0.756,-0.775,-0.751,-0.761,-0.716,-0.723,-0.67,-0.687,-0.632,-0.643,-0.579,-0.589,-0.519,-0.523,,,-0.251,-0.27,-0.213,-0.216,1826,-0.756,104.84472172571134,0.371,,-1.545,-1.553,-1.5310000000000001,-1.512,-1.439,-1.3570000000000002,-1.275,-1.168,-1.042,,-0.521,-0.429,0.365,1.20625,1.29,0.6325,1.4025,1.49,0.745,1.5525,0.85125,0.945,1.00875,1.06375,1.11,1.15625
